path,percentage,emoji,state,detail,bytes,lines
"src/elit21/pricing/PriceRoundingPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",674,22
"src/elit21/pricing/PriceSynchronizationService.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",702,22
"src/elit21/pricing/PricingEngine.cpp",97,"✅","MÉTIER AVANCÉ","logique métier et intégration détectées",2596,51
"src/elit21/pricing/PromotionalPricePlanner.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",672,22
"src/elit21/pricing/PsychologicalPricingPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",709,22
"src/elit21/pricing/RepricingCoordinator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",652,22
"src/elit21/pricing/ShopifyFeeEstimator.cpp",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",4541,86
"src/elit21/pricing/TargetMarginPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",669,22
"src/elit21/pricing/TaxEstimator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",620,22
"src/elit21/progress/ProjectProgressAnalyzer.cpp",97,"✅","MÉTIER AVANCÉ","logique métier et intégration détectées",25388,418
"src/elit21/reports/DailyReportGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",648,22
"src/elit21/reports/FinancialReportGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",668,22
"src/elit21/reports/InventoryReportGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",668,22
"src/elit21/reports/MonthlyReportGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",658,22
"src/elit21/reports/OrderReportGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",648,22
"src/elit21/reports/ProductReportGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",658,22
"src/elit21/reports/Report.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",578,22
"src/elit21/reports/ReportExporter.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",610,22
"src/elit21/reports/ReportGenerator.cpp",68,"🟡","PARTIEL","interface ou module minimal",542,6
"src/elit21/reports/ReportScheduler.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",615,22
"src/elit21/reports/SupplierReportGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",663,22
"src/elit21/reports/WeeklyReportGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",653,22
"src/elit21/repositories/AuditRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",626,22
"src/elit21/repositories/ConfigurationRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",666,22
"src/elit21/repositories/CustomerMessageRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",676,22
"src/elit21/repositories/CustomerRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",641,22
"src/elit21/repositories/DeadLetterRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",651,22
"src/elit21/repositories/FinancialLedgerRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",676,22
"src/elit21/repositories/IncidentRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",641,22
"src/elit21/repositories/InventoryRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",646,22
"src/elit21/repositories/MetricRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",631,22
"src/elit21/repositories/OrderRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",626,22
"src/elit21/repositories/OutboxRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",631,22
"src/elit21/repositories/PriceHistoryRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",661,22
"src/elit21/repositories/ProductMappingRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",671,22
"src/elit21/repositories/ProductRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",636,22
"src/elit21/repositories/RefundRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",632,22
"src/elit21/repositories/ReturnRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",632,22
"src/elit21/repositories/ShipmentRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",641,22
"src/elit21/repositories/SupplierOrderRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",666,22
"src/elit21/repositories/SupplierRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",641,22
"src/elit21/repositories/TaskRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",621,22
"src/elit21/repositories/TokenRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",626,22
"src/elit21/repositories/TrackingRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",641,22
"src/elit21/repositories/WebhookRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",636,22
"src/elit21/repositories/WorkflowInstanceRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",676,22
"src/elit21/resilience/BackoffPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",622,22
"src/elit21/resilience/Bulkhead.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",594,22
"src/elit21/resilience/CircuitBreaker.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",624,22
"src/elit21/resilience/DeadLetterQueue.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",629,22
"src/elit21/resilience/FailureClassifier.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",642,22
"src/elit21/resilience/FallbackPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",627,22
"src/elit21/resilience/IdempotencyGuard.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",637,22
"src/elit21/resilience/IdempotencyKey.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",624,22
"src/elit21/resilience/RateLimiter.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",609,22
"src/elit21/resilience/RecoveryManager.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",624,22
"src/elit21/resilience/RetryExecutor.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",619,22
"src/elit21/resilience/RetryPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",612,22
"src/elit21/resilience/TimeoutPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",622,22
"src/elit21/resilience/Watchdog.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",594,22
"src/elit21/returns/AliExpressDisputeAdapter.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",662,22
"src/elit21/returns/DisputeEvidenceBuilder.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",655,22
"src/elit21/returns/DisputeExceptionQueue.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",647,22
"src/elit21/returns/RefundCalculator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",635,22
"src/elit21/returns/RefundCoordinator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",628,22
"src/elit21/returns/RefundDecision.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",613,22
"src/elit21/returns/RefundPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",615,22
"src/elit21/returns/ReturnEligibilityChecker.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",675,22
"src/elit21/returns/ReturnRequest.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",608,22
"src/elit21/returns/ReturnRequestProcessor.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",653,22
"src/elit21/returns/ReturnStateMachine.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",633,22
"src/elit21/returns/ShopifyRefundExecutor.cpp",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",4574,82
"src/elit21/risk/AnomalyDetector.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",594,22
"src/elit21/risk/FraudIndicator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",599,22
"src/elit21/risk/FraudRiskEngine.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",599,22
"src/elit21/risk/HighRiskOrderGuard.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",632,22
"src/elit21/risk/LossPreventionPolicy.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",632,22
"src/elit21/risk/RiskDecision.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",589,22
"src/elit21/risk/RiskEngine.cpp",68,"🟡","PARTIEL","interface ou module minimal",1080,3
"src/elit21/risk/RiskRule.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",569,22
"src/elit21/risk/RiskRuleEngine.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",594,22
"src/elit21/risk/SupplierRiskMonitor.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",614,22
"src/elit21/risk/TransactionRiskAnalyzer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",634,22
"src/elit21/scheduler/CronExpression.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",621,22
"src/elit21/scheduler/Job.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",566,22
"src/elit21/scheduler/JobContext.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",601,22
"src/elit21/scheduler/JobDefinition.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",616,22
"src/elit21/scheduler/JobRegistry.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",606,22
"src/elit21/scheduler/JobRepository.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",616,22
"src/elit21/scheduler/JobScheduler.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",602,22
"src/elit21/scheduler/JobStatus.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",596,22
"src/elit21/scheduler/RecurringJob.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",611,22
"src/elit21/scheduler/ScheduledJob.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",602,22
"src/elit21/scheduler/SchedulerClock.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",612,22
"src/elit21/security/AccessToken.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",603,22
"src/elit21/security/ApiCredential.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",613,22
"src/elit21/security/AuditChain.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",598,22
"src/elit21/security/Base64.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",578,22
"src/elit21/security/CertificateStore.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",628,22
"src/elit21/security/ConstantTimeCompare.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",643,22
"src/elit21/security/CredentialManager.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",628,22
"src/elit21/security/Crypto.cpp",90,"✅","IMPLÉMENTÉ","implémentation substantielle",2430,15
"src/elit21/security/DataEncryptor.cpp",90,"✅","IMPLÉMENTÉ","implémentation substantielle",8244,165
"src/elit21/security/DataRedactor.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",1162,8
"src/elit21/security/HmacSigner.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",598,22
"src/elit21/security/KeyDerivation.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",613,22
"src/elit21/security/KeyRotationManager.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",633,22
"src/elit21/security/Md5Digest.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",593,22
"src/elit21/security/RandomGenerator.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",623,22
"src/elit21/security/Secret.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",578,22
"src/elit21/security/SecretStore.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",603,22
"src/elit21/security/SecureBuffer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",608,22
"src/elit21/security/Sha256Digest.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",608,22
"src/elit21/security/SignatureVerifier.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",633,22
"src/elit21/security/TokenVault.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",598,22
"src/elit21/security/WebhookReplayGuard.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",648,22
"src/elit21/serialization/CsvReader.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",597,22
"src/elit21/serialization/CsvWriter.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",598,22
"src/elit21/serialization/JsonDeserializer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",645,22
"src/elit21/serialization/JsonDocument.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",622,22
"src/elit21/serialization/JsonSerializer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",635,22
"src/elit21/serialization/JsonValue.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",607,22
"src/elit21/serialization/ModelSerializer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",640,22
"src/elit21/serialization/QueryStringSerializer.cpp",76,"🟡","ADAPTATEUR PARTAGÉ","invariants métier communs; spécialisation limitée",670,22
"src/elit21/shopify/ShopifyApiVersion.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",3568,107
"src/elit21/shopify/ShopifyApiVersionGuard.cpp",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",6086,168
"src/elit21/shopify/ShopifyAppConfigGenerator.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",5296,120
"src/elit21/shopify/ShopifyAutonomyEngine.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",6424,115
"src/elit21/shopify/ShopifyClient.cpp",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",38755,812
"src/elit21/shopify/ShopifyConfig.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",3330,75
"src/elit21/shopify/ShopifyEndpoints.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",3169,82
"src/elit21/shopify/ShopifyError.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",2250,53
"src/elit21/shopify/ShopifyErrorMapper.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",3938,95
"src/elit21/shopify/ShopifyGlobalId.cpp",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",4026,108
"src/elit21/shopify/ShopifyIdempotencyKey.cpp",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",1724,50
"src/elit21/shopify/ShopifyIdempotencyStore.cpp",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",2180,55
"src/elit21/shopify/ShopifyModels.cpp",84,"🟢","FONCTIONNEL","code dédié compilable",2273,66
"src/elit21/shopify/ShopifyMoney.cpp",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",5148,98
"src/elit21/shopify/ShopifyOrderAdmissionService.cpp",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",10414,18
"src/elit21/shopify/ShopifyOrderStateMachine.cpp",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",6021,109
"src/elit21/shopify/ShopifyPrivacyService.cpp",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",10898,222
"src/elit21/shopify/ShopifyProductionReadiness.cpp",97,"✅","SHOPIFY TRANSACTIONNEL","monnaie sûre, états, admission, confidentialité ou readiness",3556,64
"src/elit21/shopify/ShopifyRateLimitState.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",2901,67
"src/elit21/shopify/ShopifyReconciliationCoordinator.cpp",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",4167,118
"src/elit21/shopify/ShopifyScopes.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",2993,94
"src/elit21/shopify/ShopifyServiceFactory.cpp",93,"✅","NOYAU SHOPIFY","configuration, erreurs, limites ou fabrique typée",2159,55
"src/elit21/shopify/ShopifyTimestamp.cpp",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",3046,83
"src/elit21/shopify/ShopifyWebhook.cpp",90,"✅","IMPLÉMENTÉ","implémentation substantielle",6775,140
"src/elit21/shopify/ShopifyWebhookProcessor.cpp",97,"✅","SHOPIFY RÉSILIENT","idempotence, version, GID, ordre temporel, CAS ou réconciliation",13041,250
"src/elit21/shopify/ShopifyWebhookRegistry.cpp",84,"🟢","FONCTIONNEL","code dédié compilable",3410,91
"src/elit21/shopify/auth/ShopifyAuthorizationUrlBuilder.cpp",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",2148,44
"src/elit21/shopify/auth/ShopifyOAuthCallbackVerifier.cpp",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",7557,167
"src/elit21/shopify/auth/ShopifyOAuthClient.cpp",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",3407,71
"src/elit21/shopify/auth/ShopifyOAuthStateStore.cpp",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",1875,54
"src/elit21/shopify/auth/ShopifyTokenManager.cpp",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",6495,142
"src/elit21/shopify/auth/ShopifyTokenRefreshPolicy.cpp",93,"✅","OAUTH SÉCURISÉ","validation, état, scopes ou stockage de jeton",2257,46
"src/elit21/shopify/bulk/BulkDownloadManager.cpp",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",3279,61
"src/elit21/shopify/bulk/BulkInventorySynchronizer.cpp",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",1303,14
"src/elit21/shopify/bulk/BulkJsonlParser.cpp",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",3713,84
"src/elit21/shopify/bulk/BulkOperationMonitor.cpp",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",2613,53
"src/elit21/shopify/bulk/BulkOrderExporter.cpp",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",1323,14
"src/elit21/shopify/bulk/BulkProductExporter.cpp",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",1201,14
"src/elit21/shopify/bulk/BulkProductImporter.cpp",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",907,6
"src/elit21/shopify/bulk/BulkUploadManager.cpp",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",1381,7
"src/elit21/shopify/bulk/StagedUploadManager.cpp",94,"✅","BULK SHOPIFY","pipeline asynchrone, JSONL ou upload vérifié",1329,3
"src/elit21/shopify/graphql/GraphqlDocument.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",5841,166
"src/elit21/shopify/graphql/GraphqlError.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",2509,65
"src/elit21/shopify/graphql/GraphqlOperation.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",1857,45
"src/elit21/shopify/graphql/GraphqlRequest.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",1297,37
"src/elit21/shopify/graphql/GraphqlResponse.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",2993,82
"src/elit21/shopify/graphql/GraphqlTransport.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",8738,223
"src/elit21/shopify/graphql/ShopifyCostThrottler.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",2825,67
"src/elit21/shopify/graphql/ShopifyGraphqlClient.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",1827,52
"src/elit21/shopify/graphql/ShopifyGraphqlPaginator.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",1575,47
"src/elit21/shopify/graphql/ShopifyQueryBuilder.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",4021,94
"src/elit21/shopify/graphql/ShopifyUserErrorParser.cpp",95,"✅","CŒUR GRAPHQL","validation, pagination, coût API et erreurs structurées",3409,94
"src/elit21/shopify/models/ShopifyBulkOperation.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",2098,49
"src/elit21/shopify/models/ShopifyCollection.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1734,43
"src/elit21/shopify/models/ShopifyCustomer.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1993,49
"src/elit21/shopify/models/ShopifyDiscount.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1880,47
"src/elit21/shopify/models/ShopifyFulfillment.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1899,45
"src/elit21/shopify/models/ShopifyFulfillmentOrder.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1866,43
"src/elit21/shopify/models/ShopifyInventoryItem.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1860,45
"src/elit21/shopify/models/ShopifyInventoryLevel.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1838,43
"src/elit21/shopify/models/ShopifyLocation.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1988,49
"src/elit21/shopify/models/ShopifyMarket.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1649,43
"src/elit21/shopify/models/ShopifyMedia.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1777,45
"src/elit21/shopify/models/ShopifyMetafield.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1883,47
"src/elit21/shopify/models/ShopifyMetaobject.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1724,43
"src/elit21/shopify/models/ShopifyOrder.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1981,49
"src/elit21/shopify/models/ShopifyOrderLine.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1966,48
"src/elit21/shopify/models/ShopifyProduct.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1974,49
"src/elit21/shopify/models/ShopifyProductVariant.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",2186,50
"src/elit21/shopify/models/ShopifyPublication.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1708,41
"src/elit21/shopify/models/ShopifyRefund.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1749,45
"src/elit21/shopify/models/ShopifyReturn.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1656,43
"src/elit21/shopify/models/ShopifyShop.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1791,45
"src/elit21/shopify/models/ShopifyTrackingInfo.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1676,41
"src/elit21/shopify/models/ShopifyTransaction.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",2086,50
"src/elit21/shopify/models/ShopifyWebhookSubscription.cpp",90,"✅","MODÈLE TYPÉ","sérialisation et validation métier",1977,45
"src/elit21/shopify/mutations/BulkOperationMutations.cpp",92,"✅","DOCUMENT GRAPHQL","opération GraphQL déclarative versionnée",374,3
