path,emoji,score_percent,category,detail,bytes,sha256
src/elit21/shopify/services/ShopifyFulfillmentOrderService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,738,a7db9b6b3aa1e06381fb3683371dcc0ecdef08302bf155228b412cecd55a1752
src/elit21/shopify/services/ShopifyFulfillmentService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,713,bfd433e16c7f675b051e4d4fd6962052f3e01810e74ee3c8077cdce6a8af5d10
src/elit21/shopify/services/ShopifyInventoryService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,703,dfa32972518103833618b91a13b8e4892b456b657e9365c00f4ba71b386a3f81
src/elit21/shopify/services/ShopifyLocationService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,698,4c735f54887fa48a4a2876d4c9d62dd877f8c90545d4fbbacc41807e5e72fe98
src/elit21/shopify/services/ShopifyMarketService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,688,2d8d7831aa7ac1ef5b1640699da0f3d418e2dc71ae4cd8f68db605ce9aa32239
src/elit21/shopify/services/ShopifyMediaService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,683,7cd161d22112ffd8a83c9c864cb91a45e97a3f3050da4ba2c1ffebe932744fbc
src/elit21/shopify/services/ShopifyMetafieldService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,703,d9baea547b4b726c554e8f52152da1c8db1687d044aa6abf99e6baac921d2494
src/elit21/shopify/services/ShopifyOrderService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,683,99f87c47c4e5ba7ebfe73becf6942a1561f67fa863f2eac2c354e85bee4349b8
src/elit21/shopify/services/ShopifyProductService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,693,6a0bbdedc6539d96745375f2a51e56330d7abc6cddf5aa9a21f1c6015df1d0fa
src/elit21/shopify/services/ShopifyPublicationService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,713,344be9c2874a9afde24c36722716f6b3013709870dd37cb31e8a62ed4a1a6681
src/elit21/shopify/services/ShopifyRefundService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,694,56bf60c6c2388c3745ffe383a56ab12697c05a5194e4ed600eec26e2b8624859
src/elit21/shopify/services/ShopifyReturnService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,694,299bc95ad421197b8685f780fc392827ff7f8a4f74e0fe2205cfe9ded67ae8f3
src/elit21/shopify/services/ShopifyShopService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,678,f12af32d93b9bb7b08a2cd33e9ac483e7043a7b417c863cc65a97c49dd72928c
src/elit21/shopify/services/ShopifyVariantService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,693,a53f914b8a4488e12f9b2a0fdb7b8706c19635391e38f82a72007ce1ab4bc43a
src/elit21/shopify/services/ShopifyWebhookService.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,693,171e8cfe2ce19cd585b5c3fbb0f7627cf4d8be4e49b421a13c58329e974a7246
src/elit21/shopify/ShopifyApiVersion.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",654,5428e914b3f9269f168b0c1cc6ff0b48a0fb8af2ef6ab9a7bfe183619b621ad6
src/elit21/shopify/ShopifyClient.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",20199,7f11075da065df888e8efb2ecf3cf76eb7a9cf0a3c3fbcadcdffc484cbf766dd
src/elit21/shopify/ShopifyConfig.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,619,55ace807b422255be030cc196d3b9cc037b49c61b3c4021db2817787e41b5a56
src/elit21/shopify/ShopifyEndpoints.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",1002,87863e864408198082646a31b6be95590cb3d107f934c785b9ef47c099920889
src/elit21/shopify/ShopifyError.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,614,181166215ed0360dd07abb1505065bc69e888aa16e4121d64d6b3e3612725d7a
src/elit21/shopify/ShopifyErrorMapper.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,647,0e69b3c6d66817fe65b10379a91e8bafe9adce140b93e055fa2b53216c946f9b
src/elit21/shopify/ShopifyModels.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",654,84196e205c3a18fc3708a00ee881287ebed934fc2810ba44cc18ca73f70c6803
src/elit21/shopify/ShopifyRateLimitState.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,659,849a5edd047ec3903c005cf2652a09afa670d40dd916b37a1ba68409cefe5f32
src/elit21/shopify/ShopifyScopes.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",906,fc09657dc40f1ffdc34c1cac55bf984ce7b6ef9f92b8429d6c80030df7ffbf42
src/elit21/shopify/ShopifyServiceFactory.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,653,b835f86ab9fa5e2245cf19297f28e469569dfbde2ae1589905c27a6f3abed328
src/elit21/shopify/ShopifyWebhook.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",6775,1fbae1ad61968b8f92058ac3327855526f3350ee02b023a8e8be997adb3f7ec2
src/elit21/shopify/webhooks/AppUninstalledWebhookHandler.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,734,254d9cfeff739eb854ca89549214e5b07345442d47803d4b7a7d3e309c553d78
src/elit21/shopify/webhooks/CustomerWebhookHandler.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,704,51f104c641891ae5d30f0517ac4ab0b2a6ad5606fe18ce350210d51b8e6bbc58
src/elit21/shopify/webhooks/FulfillmentWebhookHandler.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,719,fa5bd7706749312b5d47c039a578a8cafa37718b97d3db55905d9a2385fcbb0a
src/elit21/shopify/webhooks/InventoryWebhookHandler.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,709,21101af77d2d23df943fb501e55738317e6a686b36336f86016f594306428f08
src/elit21/shopify/webhooks/OrderWebhookHandler.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,689,7a576f120ebc7bbb02eebe0827862d36a64fbb72a0372f74fa2167634562ef9c
src/elit21/shopify/webhooks/ProductWebhookHandler.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,699,1026bc5761fae972eb667575be2b97c8b0e434cb53a47cfebaf64c15abdc1d72
src/elit21/shopify/webhooks/RefundWebhookHandler.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,694,f3ece2a6694aa5c843bf017d167d0c11aafacb70bcba4e7c9298c148734318d6
src/elit21/shopify/webhooks/ShopifyWebhook.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,664,b10be66af62ee8bf4024c5641ec4978aba51a7dee8b93a37f834e5b38c4dc605
src/elit21/shopify/webhooks/ShopifyWebhookDispatcher.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,711,abbf8f4db48ef34cfb33b3a4724b9f05a1d0ac4f0d42b3922f40d9d62fd3f99d
src/elit21/shopify/webhooks/ShopifyWebhookParser.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,704,e9b8296d17f7b893e96e4bbad83d8b44e27a3e44624c13587088240082de4c9c
src/elit21/shopify/webhooks/ShopifyWebhookReceiver.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,704,a85d946c9cf594720ab1acfaa48ba36bfc1eb97f4a676110f1b1cf382a0b62b3
src/elit21/shopify/webhooks/ShopifyWebhookRegistrar.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,709,b772a9472f6c201d3d2c14ddb93bd5000958e0edbb537ae37cee366c14af113c
src/elit21/shopify/webhooks/ShopifyWebhookSignatureVerifier.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,749,e36e1ce48736dfdc57a8dfcaa904e139a3a028f5eb6ceb7d1648c3683bc10f00
src/elit21/shopify/webhooks/ShopifyWebhookTopic.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,689,19a952cc6dff09b47570fd280a05670d16cd522e28ff07a91342fda5ba9c7dc1
src/elit21/shopify/webhooks/ShopWebhookHandler.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,684,5b7726d1cb87a7666ba9eee2dc7e45d0529d4c2bd224970088ea17a110a1b4ef
src/elit21/sourcing/CanadaProductEligibilityChecker.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,717,b6147a9aede7d5a45105aa662e303efb17ce61fcda0b077459c3d6d88f0406f3
src/elit21/sourcing/CandidateProduct.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,627,a986d2bde371d1f0432193959ea2d65b033963ffc0bd6a8756ed2446c78a244b
src/elit21/sourcing/CandidateProductRepository.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,677,ab376ea2c8626f5ade4a15becf8f12bf444093a994400a48e3720a7d956d2ae7
src/elit21/sourcing/CatalogDiscoveryEngine.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,652,cb105b6f84c837a079ac3ffb3541e779d1ededd07d1ad8b7519dfe56a6f1e4e5
src/elit21/sourcing/CompetitionAnalyzer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,632,61d7c5d490d4cfd03aeaec6a6202d7a18addde8f78abf598d5656b3ee777b41f
src/elit21/sourcing/DuplicateProductDetector.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,657,b4b71a7e99d70b72fe338f20f01fac5ac9bfe944e5694eea5400aaf29cf12e02
src/elit21/sourcing/ImageSearchDiscovery.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,637,66a44b03079079e8041f73bfbccd03c8781543331fbf122123fe1c64e0f804a4
src/elit21/sourcing/MarginOpportunityAnalyzer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,662,731634b6053f95426c6d1ff3776e9acc46b65eb2f8ec4b666636a16feb859cf1
src/elit21/sourcing/ProductCandidatePipeline.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,662,8a1f69e5e11dc66c8b17fe53bf8269fcf00c7cb653dd0155462493692f7374c1
src/elit21/sourcing/ProductEligibilityChecker.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,687,5abe3b9d4adea4a4d058ca56bc949c84669b089c6695d5caa8550bdec668d559
src/elit21/sourcing/ProductQualityAnalyzer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,647,1fb9eb732d343e690ea85f258f081c016817aebb9f8a6b87363d4c4380e410e6
src/elit21/sourcing/ProductRecommendationDiscovery.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,697,19225f0b2bc878c59cd49693ee7d64c825401298ea8b657605a62d1e9f335e19
src/elit21/sourcing/ProductRiskAnalyzer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,632,e664080ef3b5a8984c40b4e434e57b0d78286735389c5c16b249b02d8fd1ae48
src/elit21/sourcing/ProductScorer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,627,293aed9c072f396e5c3cb45a6ec781230d9be5fcf73f543fcf1c4214bbf30aa3
src/elit21/sourcing/ProductSelectionPolicy.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,672,ba78b3d52fdafe8829a5355b37e8b79a451ce20d68d8f23e37543eb625acef46
src/elit21/sourcing/ProhibitedProductDetector.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,662,fc24f12af283f9eaef5ce621f9f45ee3e2e728d2c34ad234089a7f006851ff28
src/elit21/sourcing/ReviewScoreAnalyzer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,632,7c03c6b43350c0060627649fe1cccc729f3dcd7f76a0270adc65f3477f24403e
src/elit21/sourcing/SellerReliabilityAnalyzer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,662,0cf10b08e41ced620e960cf77fc752b7db4d5434c2b63cbd29cae3e2b3e2b4b4
src/elit21/sourcing/SellerScorer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,610,af8c54bfda111dbe096f04a01b0c15c8b1104daf744df4b8ec97523081ee0670
src/elit21/sourcing/ShippingEligibilityAnalyzer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,672,f50451965e1948aa1c38fcec030c7001ccd6f1bdf1976e7553561d4988e7151b
src/elit21/sourcing/SourcingCoordinator.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,637,b6eb172a8f1c600c24dfb25eb5a5aa567891611f70355dae9ba3861f3b0687ff
src/elit21/sourcing/SourcingDecision.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,627,70f6179a0b2c98dc62f43563e93595fc599384a6f0472063df5dbfa50c1fec52
src/elit21/sourcing/SourcingEngine.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",506,f387df4cea66c872f46daf0145113419b28308414dc45787e3570ea1f83369db
src/elit21/sourcing/SourcingPolicy.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,620,7f4e6fe0b169613f07c4320d1817e9130d7657cb891a247343d9d3e7b8531535
src/elit21/sourcing/TrendAnalyzer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,602,9bcc454538b71259ac0fb90228d52ead5eade7aff712ca9838e327a50ae9aa60
src/elit21/storage/BackupManager.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,603,1a60d26aa32780e3fa2f741724068cf8d4c9246da20dbd3fab65cbc7df3927e1
src/elit21/storage/Cache.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,572,b9afbb7987ea41e05fa48a19bff80a851093f038ac58a4eb941198e1fbfbc672
src/elit21/storage/CacheEntry.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,597,bbc8732d9c72532f682f5280f37cf59b209f61098dbc292dc8ad5de9489953c8
src/elit21/storage/Database.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",40532,25283b033581e22aacc89e4d8ada9bb8fcaeaf76ef9ffd0ce25838b561c67270
src/elit21/storage/DatabaseConnection.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,637,b8414c27702c68444d6a6673d81960a91c29018d9de0b80794ba013ae2300295
src/elit21/storage/DatabaseMigrator.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,627,1febe0e0fa8ddcea82026792058c5a3a8e454b4c88bf541f71f2c49ea399259d
src/elit21/storage/DatabaseTransaction.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,633,ae41062761e3b279a7b4cbdcea38e0091451a288700c720a85cdd2b71f788337
src/elit21/storage/Entity.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,577,23e9368782ab50d8601185b7e8216f44eb4b213c8fa1d0d7f70720b2a6be146c
src/elit21/storage/Migration.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,592,3e86fa66fdac096cd8bbbc7de1a7bc802b8ebd0f894c248aa99d2d750351e69c
src/elit21/storage/MigrationRepository.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,642,0acfa8af14c4fc978e8ceb8850ba290fb4434a432fc7b2ff32639b4109976084
src/elit21/storage/QueryBuilder.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,610,1707c67f8e6a6fb2d0af691da698f942fc26b433e4db7f0da2306f79a4278d67
src/elit21/storage/Repository.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,597,a61a107c1eacb490e225b069022cc6fccb756c02fee43b567cbbe91e4dcbce14
src/elit21/storage/Row.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,562,386cfbc285786f9f47f424e59f0ea150ff7b77b3dc859560e2211e091292b535
src/elit21/storage/SqliteConnection.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,627,20eedabb6d9509165c64d743ec9744d1c81bb446ee56b69237c791ebaf12a094
src/elit21/storage/SqliteDatabase.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,617,1e8f5bd2626b86ad5c935658bc73cc5c929086377ddf116f27f9d3ab96475c61
src/elit21/storage/SqliteStatement.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,622,6dc14f7ca1605b7eaf414b6fd7978a281a7a9799afb2b9fdebdf301136f6d82c
src/elit21/storage/StorageHealthCheck.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,627,602aa4ee65f5b5a32261caef1da90d1dee49f6e81d377c221130270f8d60d2bb
src/elit21/storage/UnitOfWork.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,597,d09cc8ac91079838801130f302805e7dc335f1e02a59cb7406966d1b990d4836
src/elit21/terminal/AnsiTerminal.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,621,d1567521045ccbbc311db2565bc2c777633fb67978f2eb9ba9c81dcbf4dd7673
src/elit21/terminal/CommandHistory.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,631,4668399992320bf25281e80720afbdd26c7691fa6c3611cc82bb127a6efe6b14
src/elit21/terminal/CommandLine.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,616,04cff333e03290a9cccf0432d5cebf176158850dd4a6fd077e6eeb6413e9f54e
src/elit21/terminal/CommandParser.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,629,57034bae761951bc90fe9a603abd87d384c565b11cc50eeb252d33ced6525bb2
src/elit21/terminal/CommandRegistry.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,636,60c2f1db4ce96056f7f899ae2e2f6dd93aae83ea7f0451a65f98ba0b187a1623
src/elit21/terminal/commands/ApproveCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,671,63b5efcb9c2c28a3e3b7343a98bcca18b45332ef24344447838d66b27b8f7b76
src/elit21/terminal/commands/BackupCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,657,2e67593dd2aa8097637cf3515f208015e2d1432fedf64819d001fedc3479ae40
src/elit21/terminal/commands/CatalogCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,671,d2779a593be5948fc2ae27fec0826c70024c5b246a762a74ffae4e3e0c22fda4
src/elit21/terminal/commands/ConfigCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,666,fa621d7c7f6991fab665f3e107d3f69edb0b1857483a1ebd60a067b64e6acc3c
src/elit21/terminal/commands/DiagnosticsCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,691,dae53d2819893ac21fbd07edc58d9fb0a5b8b72f1140e779d04c02687f05e461
src/elit21/terminal/commands/FulfillmentCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,691,8e5d7f61c79aa90290ddfba7b541cc6ed9ba8e9931706d2369674b71171d5881
src/elit21/terminal/commands/HealthCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,656,1090a6c0a8012c62449ff31c36f8d90618e36a619530164ce537868e6a83e9d8
src/elit21/terminal/commands/HelpCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,656,e4ed3fe7f8a4454fcb30c8eb60042fde75b193c58b0e7021f2907e98492fe637
src/elit21/terminal/commands/InventoryCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,681,b8d06cfb8e48cbbc883d3a6aea0ab1561ace9d3c66326fee319720deb4f4d647
src/elit21/terminal/commands/OrderCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,661,cdd9a9e78f361ccf1b2225b97396c29ebb6a042584644cf9c83be0f2613742bf
src/elit21/terminal/commands/PauseCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,661,c830a5fdacec445999466f745031290859c4d15971aea656d40e48bb39d4c464
src/elit21/terminal/commands/PricingCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,671,a99c59a792d4785fd699fb7d85ea3423571daa8f46fb40f891c81c885ae5144d
src/elit21/terminal/commands/RejectCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,666,076577afcba61a2e9b453d42e2b4bc5fb96d2d348734a35a62fb4e805362a463
src/elit21/terminal/commands/ReportCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,666,8bfabaea21d7451ac93bbbe18b0ea04f2cf57a4280ea69c6d08171af921d1cae
src/elit21/terminal/commands/ResumeCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,666,cfce19850c547bf9f37d31816ea44d2b7b32ec59eaf800105cee797eb749f042
src/elit21/terminal/commands/SourcingCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,676,299ef1350994539db2d391f05de31b58c56d6fa93511563c0f4bb35e38519018
src/elit21/terminal/commands/StartCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,661,4030f82ddb2eec5614a6910639d8bded041fc89cb700c12d596e4f56bdaf57c1
src/elit21/terminal/commands/StatusCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,666,4549abdd0948c27a8e786dc96b6e7f8f59b8b7dd031cd3dd38c7b9ce391c13da
src/elit21/terminal/commands/StopCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,656,7cfb84f5947eb6bad67054613c13762ffd0fc9a776eca0f96892b726cfc47c81
src/elit21/terminal/commands/SyncCommand.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,647,896a8321b7a35561621bc356144e040f4da99a71cc8719603341b4a516acbd54
src/elit21/terminal/ConsoleInput.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,621,e6bcc6cb1b89466f5452ae26669390cf2540000deb2ad364bd570697c8ef7b64
src/elit21/terminal/ConsoleOutput.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,626,a0580b3cc8e69a0579d7d40b747d6d6b3a01df70ba0e97837ff6378c4973a29b
src/elit21/terminal/Dashboard.cpp,✅,92,dedicated-implementation,"implémentation C++ métier dédiée, compilée et liée",3888,534e32ef81d5b185440b2659d8b08b9c080565e4c202efbd281a7ca794a244a0
src/elit21/terminal/DashboardController.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,656,9bea80fff9cc84c4d927f056102e5bee65adee9faa44d650475f5b578547d7c2
src/elit21/terminal/FixedPositionRenderer.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,666,4600f3cdb494da45f31cfd4676440d1e3b6ac79f2958d68f6eeea00c7ba40e56
src/elit21/terminal/KeyboardHandler.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,636,c47d4b449dc9301055c39c805a52a737f98636a5cd7eaf76e790018a8fb985ae
src/elit21/terminal/Layout.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,591,4b3bf1f6b6e78b5ac05b01a476005a9206f1c3b3320925aedac7233537640c3c
src/elit21/terminal/panels/AlertsPanel.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,648,bcd8b9a212c35ad62a42087ee5502a2eb0de96d9fdf70017ae8be0fe477e1351
src/elit21/terminal/panels/AliExpressPanel.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,668,e64e28c0ec9163f8fbcd5f5d0781ae31b4d98d051d57636f1fe340eb59a128e2
src/elit21/terminal/panels/AutomationPanel.cpp,🟦,72,domain-aware-adapter,adaptateur compilable utilisant le moteur métier partagé et ses invariants de domaine,668,b0b886bb18bf305663bc7203912e00c8b00a40ea174e0def2fdca47de52d8c91
