path,score,emoji,state,detail,category,bytes,lines,change_from_v3
src/elit21/returns/ShopifyRefundExecutor.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,648,22,UNCHANGED
src/elit21/risk/AnomalyDetector.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,594,22,UNCHANGED
src/elit21/risk/FraudIndicator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,599,22,UNCHANGED
src/elit21/risk/FraudRiskEngine.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,599,22,UNCHANGED
src/elit21/risk/HighRiskOrderGuard.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,632,22,UNCHANGED
src/elit21/risk/LossPreventionPolicy.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,632,22,UNCHANGED
src/elit21/risk/RiskDecision.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,589,22,UNCHANGED
src/elit21/risk/RiskEngine.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,source,1080,3,UNCHANGED
src/elit21/risk/RiskRule.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,569,22,UNCHANGED
src/elit21/risk/RiskRuleEngine.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,594,22,UNCHANGED
src/elit21/risk/SupplierRiskMonitor.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,614,22,UNCHANGED
src/elit21/risk/TransactionRiskAnalyzer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,634,22,UNCHANGED
src/elit21/scheduler/CronExpression.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,621,22,UNCHANGED
src/elit21/scheduler/Job.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,566,22,UNCHANGED
src/elit21/scheduler/JobContext.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,601,22,UNCHANGED
src/elit21/scheduler/JobDefinition.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,616,22,UNCHANGED
src/elit21/scheduler/JobRegistry.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,606,22,UNCHANGED
src/elit21/scheduler/JobRepository.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,616,22,UNCHANGED
src/elit21/scheduler/JobScheduler.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,602,22,UNCHANGED
src/elit21/scheduler/JobStatus.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,596,22,UNCHANGED
src/elit21/scheduler/RecurringJob.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,611,22,UNCHANGED
src/elit21/scheduler/ScheduledJob.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,602,22,UNCHANGED
src/elit21/scheduler/SchedulerClock.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,612,22,UNCHANGED
src/elit21/security/AccessToken.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,603,22,UNCHANGED
src/elit21/security/ApiCredential.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,613,22,UNCHANGED
src/elit21/security/AuditChain.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,598,22,UNCHANGED
src/elit21/security/Base64.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,578,22,UNCHANGED
src/elit21/security/CertificateStore.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,628,22,UNCHANGED
src/elit21/security/ConstantTimeCompare.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,643,22,UNCHANGED
src/elit21/security/CredentialManager.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,628,22,UNCHANGED
src/elit21/security/Crypto.cpp,95,✅,MÉTIER AVANCÉ,logique métier dédiée: HMAC,source,2054,15,UNCHANGED
src/elit21/security/DataEncryptor.cpp,95,✅,MÉTIER AVANCÉ,logique métier dédiée: EVP_aes_256_gcm,source,8244,165,UNCHANGED
src/elit21/security/DataRedactor.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,1162,8,UNCHANGED
src/elit21/security/HmacSigner.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,598,22,UNCHANGED
src/elit21/security/KeyDerivation.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,613,22,UNCHANGED
src/elit21/security/KeyRotationManager.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,633,22,UNCHANGED
src/elit21/security/Md5Digest.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,593,22,UNCHANGED
src/elit21/security/RandomGenerator.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,623,22,UNCHANGED
src/elit21/security/Secret.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,578,22,UNCHANGED
src/elit21/security/SecretStore.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,603,22,UNCHANGED
src/elit21/security/SecureBuffer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,608,22,UNCHANGED
src/elit21/security/Sha256Digest.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,608,22,UNCHANGED
src/elit21/security/SignatureVerifier.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,633,22,UNCHANGED
src/elit21/security/TokenVault.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,598,22,UNCHANGED
src/elit21/security/WebhookReplayGuard.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,648,22,UNCHANGED
src/elit21/serialization/CsvReader.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,597,22,UNCHANGED
src/elit21/serialization/CsvWriter.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,598,22,UNCHANGED
src/elit21/serialization/JsonDeserializer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,645,22,UNCHANGED
src/elit21/serialization/JsonDocument.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,622,22,UNCHANGED
src/elit21/serialization/JsonSerializer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,635,22,UNCHANGED
src/elit21/serialization/JsonValue.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,607,22,UNCHANGED
src/elit21/serialization/ModelSerializer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,640,22,UNCHANGED
src/elit21/serialization/QueryStringSerializer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,source,670,22,UNCHANGED
src/elit21/shopify/ShopifyApiVersion.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,654,9,UNCHANGED
src/elit21/shopify/ShopifyClient.cpp,99,✅,MÉTIER AVANCÉ,"logique métier dédiée: productVariantsBulkCreate, productVariantsBulkUpdate, inventorySetQuantities",shopify,33808,692,MODIFIED
src/elit21/shopify/ShopifyConfig.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,619,22,UNCHANGED
src/elit21/shopify/ShopifyEndpoints.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,1002,10,UNCHANGED
src/elit21/shopify/ShopifyError.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,614,22,UNCHANGED
src/elit21/shopify/ShopifyErrorMapper.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,647,22,UNCHANGED
src/elit21/shopify/ShopifyModels.cpp,86,🟢,FONCTIONNEL,code dédié compilable,shopify,2046,61,MODIFIED
src/elit21/shopify/ShopifyRateLimitState.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,659,22,UNCHANGED
src/elit21/shopify/ShopifyScopes.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,906,11,UNCHANGED
src/elit21/shopify/ShopifyServiceFactory.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,653,22,UNCHANGED
src/elit21/shopify/ShopifyWebhook.cpp,91,✅,IMPLÉMENTÉ,implémentation dédiée substantielle,shopify,6775,140,UNCHANGED
src/elit21/shopify/ShopifyWebhookProcessor.cpp,97,✅,MÉTIER AVANCÉ,"logique métier dédiée: ShopifyWebhookProcessor, enqueueUniqueTask, HMAC",shopify,5907,122,NEW
src/elit21/shopify/ShopifyWebhookRegistry.cpp,89,🟢,FONCTIONNEL,code dédié compilable,shopify,3232,88,NEW
src/elit21/shopify/auth/ShopifyAuthorizationUrlBuilder.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,525,5,UNCHANGED
src/elit21/shopify/auth/ShopifyOAuthClient.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,1144,5,UNCHANGED
src/elit21/shopify/auth/ShopifyOAuthStateStore.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,728,4,UNCHANGED
src/elit21/shopify/auth/ShopifyTokenManager.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,468,3,UNCHANGED
src/elit21/shopify/auth/ShopifyTokenRefreshPolicy.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,59,2,UNCHANGED
src/elit21/shopify/bulk/BulkDownloadManager.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,667,22,UNCHANGED
src/elit21/shopify/bulk/BulkInventorySynchronizer.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,698,22,UNCHANGED
src/elit21/shopify/bulk/BulkJsonlParser.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,656,22,UNCHANGED
src/elit21/shopify/bulk/BulkOperationMonitor.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,668,22,UNCHANGED
src/elit21/shopify/bulk/BulkOrderExporter.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,663,22,UNCHANGED
src/elit21/shopify/bulk/BulkProductExporter.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,675,22,UNCHANGED
src/elit21/shopify/bulk/BulkProductImporter.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,675,22,UNCHANGED
src/elit21/shopify/bulk/BulkUploadManager.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,657,22,UNCHANGED
src/elit21/shopify/bulk/StagedUploadManager.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,667,22,UNCHANGED
src/elit21/shopify/graphql/GraphqlDocument.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,910,8,UNCHANGED
src/elit21/shopify/graphql/GraphqlError.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,49,2,UNCHANGED
src/elit21/shopify/graphql/GraphqlOperation.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,670,22,UNCHANGED
src/elit21/shopify/graphql/GraphqlRequest.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,379,6,UNCHANGED
src/elit21/shopify/graphql/GraphqlResponse.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,958,7,UNCHANGED
src/elit21/shopify/graphql/GraphqlTransport.cpp,91,✅,IMPLÉMENTÉ,implémentation dédiée substantielle,shopify,7235,184,MODIFIED
src/elit21/shopify/graphql/ShopifyCostThrottler.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,789,9,UNCHANGED
src/elit21/shopify/graphql/ShopifyGraphqlClient.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,383,3,UNCHANGED
src/elit21/shopify/graphql/ShopifyGraphqlPaginator.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,259,3,UNCHANGED
src/elit21/shopify/graphql/ShopifyQueryBuilder.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,655,8,UNCHANGED
src/elit21/shopify/graphql/ShopifyUserErrorParser.cpp,64,🟡,MINIMAL,interface ou implémentation minimale,shopify,781,7,UNCHANGED
src/elit21/shopify/models/ShopifyBulkOperation.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,686,22,UNCHANGED
src/elit21/shopify/models/ShopifyCollection.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,671,22,UNCHANGED
src/elit21/shopify/models/ShopifyCustomer.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,661,22,UNCHANGED
src/elit21/shopify/models/ShopifyDiscount.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,661,22,UNCHANGED
src/elit21/shopify/models/ShopifyFulfillment.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,676,22,UNCHANGED
src/elit21/shopify/models/ShopifyFulfillmentOrder.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,701,22,UNCHANGED
src/elit21/shopify/models/ShopifyInventoryItem.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,686,22,UNCHANGED
src/elit21/shopify/models/ShopifyInventoryLevel.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,691,22,UNCHANGED
src/elit21/shopify/models/ShopifyLocation.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,661,22,UNCHANGED
src/elit21/shopify/models/ShopifyMarket.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,651,22,UNCHANGED
src/elit21/shopify/models/ShopifyMedia.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,646,22,UNCHANGED
src/elit21/shopify/models/ShopifyMetafield.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,666,22,UNCHANGED
src/elit21/shopify/models/ShopifyMetaobject.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,671,22,UNCHANGED
src/elit21/shopify/models/ShopifyOrder.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,646,22,UNCHANGED
src/elit21/shopify/models/ShopifyOrderLine.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,666,22,UNCHANGED
src/elit21/shopify/models/ShopifyProduct.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,656,22,UNCHANGED
src/elit21/shopify/models/ShopifyProductVariant.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,691,22,UNCHANGED
src/elit21/shopify/models/ShopifyPublication.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,676,22,UNCHANGED
src/elit21/shopify/models/ShopifyRefund.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,651,22,UNCHANGED
src/elit21/shopify/models/ShopifyReturn.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,651,22,UNCHANGED
src/elit21/shopify/models/ShopifyShop.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,641,22,UNCHANGED
src/elit21/shopify/models/ShopifyTrackingInfo.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,681,22,UNCHANGED
src/elit21/shopify/models/ShopifyTransaction.cpp,76,🟡,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,676,22,UNCHANGED
src/elit21/shopify/models/ShopifyWebhookSubscription.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,716,22,UNCHANGED
src/elit21/shopify/mutations/BulkOperationMutations.cpp,95,✅,MÉTIER AVANCÉ,logique métier dédiée: bulkOperationRunQuery,shopify,374,3,UNCHANGED
src/elit21/shopify/mutations/CollectionMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,352,3,UNCHANGED
src/elit21/shopify/mutations/CustomerMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,338,3,UNCHANGED
src/elit21/shopify/mutations/DiscountMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,418,3,UNCHANGED
src/elit21/shopify/mutations/DraftOrderMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,352,3,UNCHANGED
src/elit21/shopify/mutations/FileMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,331,3,UNCHANGED
src/elit21/shopify/mutations/FulfillmentMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,384,3,UNCHANGED
src/elit21/shopify/mutations/FulfillmentOrderMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,431,3,UNCHANGED
src/elit21/shopify/mutations/InventoryMutations.cpp,95,✅,MÉTIER AVANCÉ,logique métier dédiée: inventorySetQuantities,shopify,401,3,UNCHANGED
src/elit21/shopify/mutations/MetafieldMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,382,3,UNCHANGED
src/elit21/shopify/mutations/MetaobjectMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,380,3,UNCHANGED
src/elit21/shopify/mutations/OrderMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,317,3,UNCHANGED
src/elit21/shopify/mutations/ProductMediaMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,409,3,UNCHANGED
src/elit21/shopify/mutations/ProductMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,343,3,UNCHANGED
src/elit21/shopify/mutations/ProductVariantMutations.cpp,95,✅,MÉTIER AVANCÉ,logique métier dédiée: productVariantsBulkUpdate,shopify,449,3,UNCHANGED
src/elit21/shopify/mutations/PublicationMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,380,3,UNCHANGED
src/elit21/shopify/mutations/RefundMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,324,3,UNCHANGED
src/elit21/shopify/mutations/ReturnMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,342,3,UNCHANGED
src/elit21/shopify/mutations/WebhookMutations.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,479,3,UNCHANGED
src/elit21/shopify/queries/BulkOperationQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,367,3,UNCHANGED
src/elit21/shopify/queries/CollectionQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,364,3,UNCHANGED
src/elit21/shopify/queries/CustomerQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,376,3,UNCHANGED
src/elit21/shopify/queries/DiscountQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,334,3,UNCHANGED
src/elit21/shopify/queries/DraftOrderQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,341,3,UNCHANGED
src/elit21/shopify/queries/FileQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,336,3,UNCHANGED
src/elit21/shopify/queries/FulfillmentOrderQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,427,3,UNCHANGED
src/elit21/shopify/queries/FulfillmentQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,338,3,UNCHANGED
src/elit21/shopify/queries/InventoryQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,462,3,UNCHANGED
src/elit21/shopify/queries/LocationQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,330,3,UNCHANGED
src/elit21/shopify/queries/MarketQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,291,3,UNCHANGED
src/elit21/shopify/queries/MetafieldQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,353,3,UNCHANGED
src/elit21/shopify/queries/MetaobjectQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,330,3,UNCHANGED
src/elit21/shopify/queries/OrderQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,449,3,UNCHANGED
src/elit21/shopify/queries/ProductQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,471,3,UNCHANGED
src/elit21/shopify/queries/ProductVariantQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,329,3,UNCHANGED
src/elit21/shopify/queries/PublicationQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,318,3,UNCHANGED
src/elit21/shopify/queries/RefundQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,322,3,UNCHANGED
src/elit21/shopify/queries/ReturnQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,292,3,UNCHANGED
src/elit21/shopify/queries/ShopQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,293,3,UNCHANGED
src/elit21/shopify/queries/TransactionQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,350,3,UNCHANGED
src/elit21/shopify/queries/WebhookQueries.cpp,69,🟡,MINIMAL,interface ou implémentation minimale,shopify,336,3,UNCHANGED
src/elit21/shopify/services/ShopifyBulkOperationService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,723,22,UNCHANGED
src/elit21/shopify/services/ShopifyCatalogService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,693,22,UNCHANGED
src/elit21/shopify/services/ShopifyCollectionService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,708,22,UNCHANGED
src/elit21/shopify/services/ShopifyCustomerService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,698,22,UNCHANGED
src/elit21/shopify/services/ShopifyDiscountService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,698,22,UNCHANGED
src/elit21/shopify/services/ShopifyDraftOrderService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,708,22,UNCHANGED
src/elit21/shopify/services/ShopifyFileService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,678,22,UNCHANGED
src/elit21/shopify/services/ShopifyFulfillmentOrderService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,738,22,UNCHANGED
src/elit21/shopify/services/ShopifyFulfillmentService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,713,22,UNCHANGED
src/elit21/shopify/services/ShopifyInventoryService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,703,22,UNCHANGED
src/elit21/shopify/services/ShopifyLocationService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,698,22,UNCHANGED
src/elit21/shopify/services/ShopifyMarketService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,688,22,UNCHANGED
src/elit21/shopify/services/ShopifyMediaService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,683,22,UNCHANGED
src/elit21/shopify/services/ShopifyMetafieldService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,703,22,UNCHANGED
src/elit21/shopify/services/ShopifyOrderService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,683,22,UNCHANGED
src/elit21/shopify/services/ShopifyProductService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,693,22,UNCHANGED
src/elit21/shopify/services/ShopifyPublicationService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,713,22,UNCHANGED
src/elit21/shopify/services/ShopifyRefundService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,694,22,UNCHANGED
src/elit21/shopify/services/ShopifyReturnService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,694,22,UNCHANGED
src/elit21/shopify/services/ShopifyShopService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,678,22,UNCHANGED
src/elit21/shopify/services/ShopifyVariantService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,693,22,UNCHANGED
src/elit21/shopify/services/ShopifyWebhookService.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,693,22,UNCHANGED
src/elit21/shopify/webhooks/AppUninstalledWebhookHandler.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,734,22,UNCHANGED
src/elit21/shopify/webhooks/CustomerWebhookHandler.cpp,81,🟢,ADAPTATEUR PARTAGÉ,invariants communs; spécialisation métier encore limitée,shopify,704,22,UNCHANGED
